Viaje	MSE	RMSE	MAE	MAPE	DESV
73	1395.59933049	37.357721163	28.4021536488	11971.5260743	24.2676121322
74	1547.38222966	39.3367796046	24.0218281809	105.767138451	31.1501845983
75	958.891852107	30.9659789464	21.8539555198	136.366422965	21.938470326
76	1274.2748085	35.6969859862	25.8438863366	108.568109769	24.6245476612
77	1403.19452077	37.4592381232	27.8099280131	2699.69552973	25.0958646927
78	2451.33253957	49.5109335356	35.3386902064	10488.5290691	34.6772189494
79	1128.21776978	33.5889530915	22.3427601596	103.222487537	25.0802479699
80	1194.12182695	34.5560678745	24.3305896616	887.261849618	24.5386273794
81	1081.05002509	32.8793251921	24.2651979244	1620.15734798	22.1867121219
82	1323.27793596	36.3768873869	26.5021759079	3617.42296695	24.9181180691
83	1421.50021071	37.7027878373	25.9551094715	2485.70548499	27.3465263431
84	1649.10444255	40.6091669768	31.0203551854	99.4172914856	26.2076707612
85	1183.64393481	34.404126712	22.8206076136	98.6040580977	25.746141516
86	2458.06937861	49.5789207084	32.7495997979	5415.61013592	37.2227496524
87	2417.35534266	49.1666080044	33.0025025324	112.639460188	36.4443434467
88	1100.26915226	33.1703052783	23.1081027443	12817.7646447	23.7967380078
89	1122.34862723	33.5014720158	21.891636494	97.0905367377	25.3595125908
90	872.102444244	29.5313806695	21.650548295	14009.085237	20.0837298023
91	1069.44924545	32.7024348551	24.3404340963	308.617639017	21.8401582745
92	1196.41755635	34.5892693816	25.8945541939	94.7001012926	22.9322833459
93	1645.58787615	40.5658461781	26.259602611	101.70324954	30.9195916348
94	1143.6831189	33.8183843332	21.81936857	102.320873439	25.8379231772
95	831.582996668	28.837180803	21.9784247497	102.256572996	18.6690075309
96	646.157897897	25.4196360693	19.5188175565	20164.1773988	16.2841536192
97	1985.23886747	44.5560194303	30.473732796	97.9938281064	32.5052376849
98	1485.69061399	38.5446573988	26.8066845356	108.219439344	27.6964307845
99	1536.58956075	39.1993566369	27.0518622844	102.968981457	28.3687558362
100	1186.45435915	34.4449467869	25.0988766384	101.720446975	23.5902681342
101	1158.30711434	34.0339112407	24.2701969228	96.6264578821	23.8592677103
102	823.715219659	28.7004393635	22.6341396256	9324.29870196	17.6468394639
103	281.528821733	16.77882063	12.6145242296	113.834600548	11.0635708609
104	1002.69303723	31.6653286297	25.2213445805	404.563674862	19.1461958305
105	1372.01666344	37.0407432895	28.9746697502	11313.4461394	23.0756403228
106	876.469248049	29.6052233238	22.7621909192	96.7838165776	18.9301852237
107	1337.06268994	36.565867827	28.7573221013	16907.7373566	22.58493116
108	1243.78709955	35.2673659287	24.634744395	116.729838994	25.2372040476
109	1136.11021365	33.7062340472	23.8438997211	109.426820991	23.8239094134
110	1737.83077564	41.6872975334	28.3466776033	7759.60185845	30.5662664467
111	1851.65471543	43.030857712	31.949725584	96.4327945484	28.8248113704
112	745.612696775	27.3059095577	20.9039193438	7383.68786238	17.568120356
113	529.131053888	23.0028488211	17.2693055241	116.024153	15.1954644748
114	1733.31040975	41.6330446851	25.7684601859	7555.76233496	32.7001050364
115	788.427479683	28.0789508295	22.0747529174	106.783638456	17.3531773263
116	2098.23138897	45.8064557564	28.4167578189	16650.567882	35.9265815801
117	1567.89769069	39.5966878752	24.5973649213	113.549532218	31.030103603
118	1787.65060455	42.2806173624	27.8503622113	98.9768999257	31.8120720678
119	1408.28863281	37.5271719267	25.5465077405	5742.81934325	27.4893538498
120	1989.06221271	44.5989037165	28.904106982	105.649125754	33.9649055981
121	789.209301323	28.0928692255	19.6908149392	1994.12654275	20.0369934959
122	1783.26808927	42.2287590307	27.9634992396	11212.6605623	31.643495375
123	1192.48089602	34.5323166906	27.3431317824	2665.32046625	21.0910891219
124	1661.18617833	40.7576517765	25.4679952327	5281.48674632	31.82086418
125	766.554427579	27.6867193358	21.5133973658	7383.7129432	17.4277985231
126	767.476814783	27.7033719028	20.7487523353	5741.68232268	18.3566361655
127	1152.85167558	33.9536695451	22.4324703209	6869.56986244	25.4879569774
128	1131.46697897	33.6372855471	23.6074896971	111.690096457	23.9614984752
129	2792.69695311	52.845973859	33.0855818626	5553.44195766	41.2072957851
130	784.556647287	28.0099383664	21.8333085073	101.235708582	17.5460333668
131	2157.65468555	46.4505617356	33.6560246631	110.8223145	32.014476248
132	2355.86959859	48.5373011054	32.8930571518	38837.7750179	35.6919653395
133	1404.08691357	37.4711477482	26.9531709599	5223.05222262	26.0310101374
134	1728.12920883	41.5707734933	28.0065067944	115.690292903	30.7207549713
135	1325.52427111	36.4077501518	23.8721079544	7034.42089588	27.4890293195
136	555.075425881	23.5600387496	17.0200991687	101.024335015	16.290845594
137	433.478205093	20.820139411	18.0852098012	2105.53495594	10.3152019631
138	1515.16945101	38.9251775976	30.3045475765	105.91290219	24.4295691159
139	543.602523277	23.3152851854	17.2685138709	5742.80747256	15.6652785474
140	1683.94868977	41.0359438757	29.2034611294	109.044545835	28.8289186033
141	1834.90337226	42.83577211	23.7512648074	16952.2150191	35.6480124594
142	1457.93716863	38.1829434255	26.2531538825	6455.73620286	27.7256033271
143	1884.35390498	43.4091454072	27.0224248783	7007.06778769	33.9726722334
144	1898.7146072	43.5742424742	23.4257272231	18042.1328542	36.7416645142
145	1209.65490174	34.7800934695	25.1947246788	103.636067496	23.9766709554
146	1679.53665058	40.9821503899	29.2191580056	5937.21953453	28.736343818
147	1336.66241969	36.5603941403	28.0874887579	10929.1463705	23.4041747337
148	1031.29630311	32.113802377	23.2013628185	99.2517542601	22.2034471755
149	1353.46261745	36.7894362209	26.7663416894	5553.59473594	25.2393654837
150	2339.67457441	48.3701826998	29.0384984585	9596.2108322	38.6838491064
151	999.830822698	31.6201015605	21.0684668801	10867.8037922	23.5786031398
152	2147.89302133	46.345366773	27.46290873	103.697075655	37.332046092
153	1786.81115709	42.2706891012	29.9327133404	100.242603037	29.8470070388
154	1102.95545823	33.2107732254	19.3496018036	96.2848364125	26.9916351536
155	1426.21900751	37.7653148737	27.3164261344	106.548074495	26.0774207075
156	1860.71181041	43.1359688706	30.4361586887	5580.06484193	30.5671728278
157	2421.66301775	49.2103954237	32.6462259931	97.4995292927	36.8223701866
158	1082.0594895	32.8946726614	22.7028037921	11086.3060417	23.8042472991
159	1852.09616636	43.0359868757	27.0168171007	9320.82670785	33.4990710335
160	2058.86838557	45.3747549368	29.1841570113	6998.96032928	34.7441126683
161	1467.26929613	38.3049513265	25.8446706979	4939.19441258	28.2722884225
162	1689.14253438	41.0991792422	27.5953064691	109.604217516	30.4572092493
163	852.454045435	29.1968156729	19.6611680061	2093.06900879	21.5845434993
164	1421.0445033	37.6967439349	23.0352926391	730.420485856	29.8399027533
165	2759.36659668	52.5296734873	26.2445709768	4058.37207858	45.5037261213
166	688.679610294	26.2427058493	19.096976975	8778.48330382	17.9995855705
167	2060.80054079	45.3960410255	25.0782245272	9478.69986021	37.840232496
168	1008.28170529	31.7534518642	23.4041366107	3816.55270266	21.4599183317
169	2418.82603214	49.1815619123	24.7905934014	114.396274014	42.4764936282
170	705.770105819	26.5663340681	18.9135245524	1624.56122091	18.6560632188
171	1397.17960553	37.3788657604	27.5284631025	95.0809404676	25.2856347507
172	2243.28564692	47.3633365265	24.2180184764	103.058655189	40.7034793107
173	2682.85198883	51.796254583	33.4396665541	1661.28695892	39.5555393033
174	2383.07183478	48.8167167554	26.2772361035	4273.70738514	41.1409613103
175	1723.1507542	41.5108510417	27.3074191248	3798.18110732	31.2642865734
176	1014.04936592	31.8441417833	21.6322488958	826.086583574	23.3686793299
177	1457.88430082	38.182251123	25.4111993029	8579.51481067	28.498337685
178	673.130103004	25.9447509721	18.8242121776	100.685367275	17.854387105
179	854.481950451	29.2315232318	20.9484314333	6793.32142957	20.3873777356
180	1570.710324	39.6321879789	29.3372523204	25916.9290838	26.6464997755
181	743.534062502	27.2678210076	20.5114093266	200.515658624	17.9670851821
182	1207.76829904	34.7529610111	25.5409470232	115.940952714	23.5675269003
183	2105.72421573	45.8881707603	28.2507909913	8266.79788965	36.1609875984
184	1105.7451142	33.2527459649	24.1730675729	21230.9988434	22.8343582858
185	2229.05813857	47.2129022469	26.2376429219	106.584679801	39.2510411642
186	1245.06217763	35.2854386062	24.8207607583	7651.21080302	25.0797131765
187	4163.44069763	64.5247293495	36.163713465	890.979714078	53.4380625214
188	2248.8573046	47.4221183057	33.4938901118	4907.7697565	33.5710683443
189	3819.47455888	61.8018976965	34.8801371079	14813.5996672	51.0181398546
190	2316.42328003	48.1292351906	26.1009840212	107.388637361	40.4371353233
191	6421.99660918	80.1373608823	34.5385640226	119.492197156	72.3124069883
192	5281.81165225	72.676073451	34.5527089375	7484.49697517	63.936859145
193	1880.14400745	43.3606273876	29.4416536422	790.292160496	31.8328923954
194	1188.38497006	34.472959984	23.4651001927	112.261700141	25.254188623
195	1530.89622726	39.1266690029	26.1416297571	10522.5499751	29.112049411
196	799.255917761	28.2711145476	18.0339603267	4044.99760407	21.7722803743
197	443.223835496	21.052881881	14.8685847063	1238.22476146	14.9046645158
198	1016.97075255	31.8899788735	18.8051459789	99.9043411509	25.7553341517
199	808.585305064	28.4356344234	21.3489994462	568.069925742	18.7831181573
200	591.812928418	24.3272055201	20.1017137138	116.714597497	13.7016069928
201	434.020035256	20.833147512	17.0792009203	110.258029801	11.929833661
202	598.11150395	24.4563182828	18.0962463994	105.632017244	16.4510598505
203	813.231782353	28.5172190501	21.5374009013	102.050296395	18.6914992649
204	926.66566532	30.4411837043	22.3587823228	96.3625685907	20.6579408064
205	685.30061819	26.178247042	19.1716015323	1275.04274938	17.825552246
206	757.830901898	27.5287286648	22.2604617633	108.799198779	16.1957631491
207	815.657513489	28.559718372	22.8865177192	8069.54145543	17.0840516324
208	940.431696387	30.6664588172	23.9516808014	95.4624761503	19.1506836216
209	916.015544974	30.26574871	22.522882896	3264.89821412	20.2172028487
210	1035.89241902	32.1852826463	24.6074813008	13662.9394154	20.7452231381
211	144.535380326	12.0222868177	9.38966001649	11992.1960589	7.50797343501
212	1072.64160831	32.7512077382	22.7292268088	3109.37986878	23.5801581205
213	725.2821493	26.931062907	19.6513338058	7993.334094	18.414864348
214	1216.68385137	34.8809955617	25.346844901	107.265579986	23.9629152012
215	722.023143368	26.8704883351	20.615175586	112.638436181	17.2347810815
216	1513.9459137	38.9094578952	27.1249192137	8082.92399974	27.8959615598
217	1030.32471245	32.098671506	21.4558777966	96.9408288266	23.8740449113
218	2269.35254826	47.6377219046	32.5220427121	111.597867214	34.8090402926
219	2387.3031939	48.8600367775	32.6381071602	117.456955198	36.36010389
220	2036.53869142	45.1280255653	30.7236710595	5839.67739122	33.0544207036
221	2018.84377968	44.9315454852	30.7208283437	99.7607119547	32.788328496
222	2135.02208137	46.2062991525	29.3815775161	15248.0227707	35.6615336748
223	344.517160811	18.5611734761	13.7714314523	5849.88667607	12.4444701199
224	618.175698333	24.8631393499	17.4799263666	6421.03574198	17.6812859417
225	403.543127484	20.0883828987	16.4274073525	19358.9661688	11.5621544341
226	760.097235222	27.5698609939	19.9075807333	6899.97424745	19.0731608437
227	530.790481157	23.0388906234	17.0870596421	102.295364829	15.4538951059
228	783.71084241	27.9948359954	20.9615946945	105.950131039	18.5559260149
229	506.090753098	22.4964609016	17.330320719	6198.5187589	14.3440139736
230	949.105080825	30.8075490883	21.9159638129	15147.6392457	21.6516884094
231	1189.46558896	34.4886298505	24.2298938412	114.318968406	24.543386755
232	806.324643695	28.3958561008	20.1260874201	6424.2787997	20.0316062475
233	922.345833566	30.3701470784	21.8482511012	15135.4688669	21.0950173592
234	1122.54578196	33.5044143653	24.6729800513	134.799872459	22.6669326851
235	1398.17540197	37.3921837016	28.2841965031	107.118310791	24.457711057
236	1687.46494225	41.0787651014	31.637873179	11274.2154783	26.2013343737
237	1201.89677607	34.6683829457	24.6321094444	114.590858868	24.3958185022
238	1184.01506622	34.409519994	26.0174974125	5825.68424521	22.5189896445
239	1045.42325797	32.3330057058	24.6245424026	7671.12031481	20.9536433452
240	828.645366155	28.7862009677	21.4556663162	118.701291429	19.1911372535
241	847.947447308	29.1195372097	21.8448820553	113.496765379	19.254832518
242	1231.53892954	35.093288953	25.4846646754	5118.42101273	24.1261434116
243	1467.122916	38.3030405582	30.8795900847	108.901706599	22.6621674207
244	1062.33605718	32.5934971609	22.9618328802	1031.17289148	23.1320186746
245	1080.97359724	32.8781629237	23.2327880232	11578.5697311	23.2639454501
246	1739.04114172	41.7018122115	27.7235591914	107.064041969	31.1519727704
247	663.11432572	25.751006305	19.9830853727	102.346855826	16.241632452
248	1122.461561	33.503157478	22.092340118	6415.1107623	25.1871012446
249	1447.01950448	38.039709574	25.0983085758	122.043641263	28.5848633215
250	1271.54840093	35.6587773337	23.2302147995	96.1479789262	27.053752444
251	1308.44564489	36.1724431701	26.0552367788	24597.4738305	25.0912391343
252	1158.00265992	34.0294381371	21.4369040163	8240.49616901	26.4284279918
253	916.127064625	30.2675909947	22.2762179783	113.870938418	20.4913927592
254	717.484483061	26.785900826	20.3433663814	104.980683077	17.4250373697
255	1792.34288581	42.3360707412	28.324382095	10844.8836168	31.4654137863
256	1092.84735265	33.0582418263	23.7423834769	18248.8795105	23.0031862897
257	916.944317579	30.2810884477	19.5771449008	108.626619462	23.1015089358
258	1242.92694053	35.2551689903	26.3565325957	2457.24779784	23.4149552651
259	1561.6408088	39.5176012531	27.6136097296	108.109721306	28.2688762864
260	1610.47425065	40.1307145544	27.4207631914	8176.9814364	29.3014674828
261	2498.73550144	49.987353415	33.9316704054	112.071723321	36.7066376142
262	1864.13965427	43.1756835993	28.6442462171	120.950436062	32.3055229477
263	2269.68524586	47.641213732	34.2827700439	5096.40798251	33.0813682301
264	2998.64409486	54.7598766878	41.0181439017	106.116623593	36.2788638979
265	1809.88652136	42.5427610923	31.265318347	15682.714602	28.8507606488
266	2054.21581002	45.3234576133	35.3213745748	6446.48421046	28.4009913237
267	1637.27163715	40.4632133814	26.929446578	134.410530532	30.2006050296
268	1001.68604313	31.6494240568	21.5184772697	95.5609076835	23.2086444913
269	1150.8869897	33.9247253445	23.9240812878	2616.67789673	24.0525533828
270	3424.24996457	58.5170912176	41.6747429879	103.911257501	41.0787750726
271	1295.57912071	35.9941539797	27.0033306203	95.0884694493	23.7991440209
272	2464.58218122	49.644558425	30.4973722587	14362.5758464	39.1725984144
273	3992.89234929	63.1893373069	34.9983309072	109.934238749	52.6118730231
274	2332.68825533	48.2979115007	34.7925535078	126.549676202	33.498753346
275	4525.00222205	67.2681367517	37.4757314936	7306.60793397	55.8620781127
276	4528.09288294	67.2911055262	45.4873081742	99.5480668313	49.5882816601
277	3474.6943109	58.9465377346	37.0022631029	104.420653351	45.8860200515
278	3292.61981388	57.3813542353	37.9719662361	4962.51766587	43.0203393064
279	3069.05114374	55.3990175341	37.4135359259	101.963587938	40.8568044915
280	1266.79370419	35.5920455184	24.5444911272	1367.56026995	25.7752140532
281	1328.42601117	36.447578948	24.6239046298	6863.20599771	26.8717199293
282	3743.28333859	61.1823776801	32.2511780419	107.93307309	51.9917767873
283	2244.85310033	47.3798807547	30.4962063215	100.730810165	36.2606467169
284	2937.26580285	54.1965478868	32.9276876341	105.026996668	43.0468720108
285	3959.25253982	62.922591649	40.2934605056	103.657515742	48.3289724731
286	2602.76327405	51.0172840716	26.7014269617	4186.40980064	43.4717962851
287	4105.58151917	64.0748118934	33.4343368944	99.709936066	54.6601009476
288	3814.168728	61.7589566621	33.3542241838	6664.28499272	51.9775380053
289	843.156269668	29.0371532639	21.7761674294	102.222002969	19.208196213
290	1160.36124629	34.0640755972	26.6007955543	5440.68397007	21.2781324878
291	1496.87061958	38.6894122414	29.4611447689	102.401153034	25.0781093484
292	1102.04488178	33.1970613426	25.1678818075	100.428673611	21.6476928818
293	768.407007496	27.7201552574	20.1807578655	102.804646451	19.0037896081
294	955.89237279	30.9175091621	21.2579016182	107.153235867	22.4498105022
295	1693.04192281	41.1465906584	28.2765475018	2259.15924363	29.8911154725
296	990.205029267	31.4675234054	22.6256453097	3499.01148523	21.8697325907
297	854.159355896	29.2260047885	22.0872298634	100.85780273	19.1393216405
298	1001.20597815	31.641839045	20.2603289796	2728.07233599	24.304835893
299	1025.75907077	32.027473687	22.7735592195	3677.61448096	22.5194154285
300	2187.61583896	46.7719556889	29.1665925524	6735.9764686	36.5639948289
301	701.138169416	26.4790137546	18.4685990528	126.339015692	18.9749576664
302	1876.98514351	43.324186588	29.4046646567	101.521349522	31.8174612428
303	1767.39807914	42.0404338601	27.0713473879	7887.97358465	32.1642694576
304	1602.48003752	40.0309884654	26.4386897228	106.867097645	30.0578728998
305	1515.43722553	38.9286170513	24.4977833774	6842.73188991	30.2538565331
306	2009.35174236	44.8257932708	32.0743711089	109.404819832	31.314317178
307	943.462522895	30.7158350512	24.4836306975	95.7167513155	18.5476238576
308	1299.81147434	36.0528982794	26.8481147246	105.662459304	24.0622154025
309	980.241967827	31.3088161358	23.504446595	95.5562014329	20.682914642
310	1068.34349678	32.6855242696	25.4773163765	7788.92143954	20.4755914941
311	1014.46591657	31.8506815716	24.220769612	5438.56137152	20.6838157982
312	738.234600296	27.1704729494	18.6037935744	116.338320421	19.8023600851
313	665.409216817	25.79552707	19.2112007988	109.445030564	17.2144991413
314	1235.97934092	35.1564978478	26.3795986544	18560.1591151	23.2399680669
315	1040.38469887	32.2549949445	25.043476418	101.946065803	20.3275425905
316	882.374239668	29.7047847942	22.5504133104	107.33731427	19.335281203
317	843.351041122	29.0405069019	22.3757543453	103.604231353	18.511527722
318	1293.18271536	35.9608497586	25.3928525103	10717.5958958	25.4634199736
319	432.544176703	20.7976964278	14.4533070608	4136.52013144	14.9548016272
320	622.771830424	24.9553968196	16.3077278372	104.877540193	18.889940265
321	1867.1041501	43.2100005797	25.7293520019	6821.56854863	34.7146164556
322	614.928320314	24.7977482912	17.8126245761	1836.7242272	17.2522093086
323	1711.6379777	41.3719467478	25.4854386459	117.564800097	32.5903420468
324	1250.44675723	35.3616565962	24.4508720172	7141.84657604	25.5460684808
325	1455.91116949	38.156404043	19.5753554739	2887.64148981	32.752353008
326	1393.44233159	37.3288404801	23.292063528	4508.67966548	29.1705692128
327	2254.35090867	47.4800053567	27.4253974255	13149.6872317	38.7582053858
328	689.155056392	26.2517629197	20.0200932728	4485.2288857	16.9808987318
329	1331.35688119	36.4877634446	25.8914910433	2940.42219036	25.7096785811
330	1274.37125761	35.6983369026	23.2849626416	6196.06594977	27.0588575588
331	1347.82547439	36.7127426704	27.244308378	3856.88264131	24.6083956281
332	852.570520616	29.1988102603	21.5063578596	114.452048068	19.749609926
333	2726.80192477	52.2187890014	28.2019301606	106.924859906	43.9482998532
334	981.237960174	31.3247180382	21.7093607123	98.9878953723	22.5818869371
335	3110.92495903	55.7756663701	36.5021577666	104.028381359	42.1724725077
336	1133.26100997	33.6639422821	22.1734369465	13149.8005247	25.3298184745
337	1781.94033029	42.2130350755	22.8292169985	2136.58903249	35.5072834996
338	902.023911437	30.0337129146	22.6664868833	118.335785349	19.7041691986
339	1781.94000336	42.2130312032	27.719990524	97.9523465765	31.8361764147
340	1789.55513396	42.3031338551	27.2210471724	114.726821927	32.3816263457
341	410.133885795	20.2517625355	15.8224082585	82.3331259305	12.6406203446
342	4007.96064518	63.3084563481	30.1705519098	6688.57678307	55.6569711953
343	1719.25412304	41.4638893863	26.2384133452	105.107081289	32.1060708927
344	2045.42899328	45.2264191959	29.1705775731	8043.95153233	34.5616318673
345	2041.08031411	45.1783168579	21.1438808849	15536.1531707	39.9251376358
346	4168.49706259	64.5638990659	31.8025735938	5136.7591725	56.1880180768
347	4636.22440289	68.0898259866	32.6780944763	105.016917021	59.7358062161
348	941.294770129	30.6805275399	22.0511530387	125.203800996	21.3316998805
349	606.522472519	24.6276769615	18.9510495639	104.542964887	15.7283245435
350	694.802317324	26.3591031206	18.3929466806	102.679361808	18.8812560421
351	950.540260921	30.8308329586	20.4478419862	3673.80393629	23.0743584749
352	312.975617507	17.6911169095	13.4502072091	1532.88009902	11.4920643724
353	571.61726464	23.9085186626	16.3990876686	110.670949052	17.3979075833
354	644.603851584	25.3890498362	19.5142085552	128.518822409	16.2419061704
355	341.600795137	18.4824455941	13.6750280161	7484.6465145	12.4335997964
356	544.918393153	23.3434871678	17.0808118582	27167.4476958	15.9111363334
357	435.108932423	20.8592649061	17.136151113	21265.1849798	11.8937486713
358	840.972184715	28.9995204222	22.0400558773	119.407149541	18.8469658471
359	602.437815184	24.5446086786	18.3768108017	100.966510464	16.2705451643
360	701.891935808	26.4932432104	19.8749774945	8842.44669939	17.5179109884
361	837.889717624	28.9463247689	23.8358123717	101.729190554	16.4238779283
362	389.869946283	19.7451246206	14.772331579	5032.95894431	13.1014566367
363	762.130663085	27.6067140943	19.0648251584	14309.9628338	19.966549646
364	743.269087582	27.262961827	19.7717026921	4607.60908937	18.7709578934
365	481.699677041	21.9476576664	15.3414424658	10223.8704899	15.6952164722
366	801.049828415	28.3028236827	21.5088619558	101.4782317	18.3961595389
367	499.763240795	22.3553850514	15.00230399	94.1417969353	16.5738986296
368	659.301264882	25.6768624423	20.6949138234	106.752905127	15.1994015253
369	746.844540894	27.3284566138	20.0837772018	105.84599324	18.5333870138
370	583.893757865	24.1638936818	18.6975571601	23853.0526291	15.3067016077
371	806.644102901	28.4014806463	20.8271872621	113.964543912	19.3099035122
372	800.870886096	28.2996622965	20.6891548132	94.2318313915	19.3088000459
373	639.043721096	25.2793140947	18.715214394	1884.27349524	16.9936597377
374	762.9953149	27.6223698277	18.9797333777	1392.56948021	20.0690068467
375	760.091136483	27.5697503885	19.3158512492	123.539225348	19.6720366765
376	943.319115867	30.7135005473	22.9254068032	117.433373995	20.4388071759
377	753.138517486	27.4433692809	22.4764417143	6546.44523949	15.7463673699
378	580.338805545	24.0902221979	19.7982419541	11675.5781483	13.7247375593
379	604.475593403	24.5860853615	17.5780445596	105.871206152	17.1897627344
380	651.709812456	25.5286077266	17.9647535023	118.151662031	18.1377353619
381	774.610366648	27.8318229128	20.1550904575	9622.36139332	19.1932981871
382	792.129680844	28.1447984687	20.8909625474	111.098226754	18.8599407393
383	558.815342014	23.6392754122	17.3005605497	99.5232112661	16.1091882688
384	444.590047401	21.0853040623	17.4002175519	7564.11809192	11.9089242397
385	882.670481794	29.7097708135	22.2603774198	3724.40836056	19.676028027
386	558.405561133	23.6306064487	18.2537352349	103.906647753	15.0068887884
387	855.761929054	29.253408845	18.2560897093	109.106010902	22.8577583673
388	696.828397305	26.3975074071	18.6621031785	1825.38450578	18.6696090549
