Viaje	MSE	RMSE	MAE	MAPE	DESV
116	0.00645607883699	0.0803497282945	0.0607093170179	161.754423104	0.0526351371634
117	0.00764994063511	0.0874639390555	0.0688859755607	302.814379181	0.0538949256068
118	0.00304279064581	0.055161496044	0.0430097446695	55.8266065265	0.0345391445938
119	0.00638198196632	0.0798873079176	0.0629591742084	193.512923061	0.0491744277987
120	0.00758253948324	0.087077778355	0.0646211479061	259.383322278	0.0583664863302
121	0.0108437593807	0.10413337304	0.0789653374858	205.434857338	0.0678839808533
122	0.0172380306482	0.131293680915	0.0957319214141	168.606249495	0.0898522669197
123	0.00646955559426	0.0804335476916	0.0600165930189	66.5903442642	0.0535496419845
124	0.0099818417655	0.0999091675749	0.0788635809889	261.326214191	0.0613382210299
125	0.0107576000825	0.103718851143	0.0795881212022	148.917193975	0.0665081276686
126	0.014350199798	0.119792319445	0.0915218757498	118.998828852	0.0772913064792
127	0.0103728487131	0.101847183138	0.077278108343	61.7494116204	0.066339601175
128	0.00731107131966	0.085504802904	0.0660516874757	79.0446201699	0.0542977522672
129	0.0103596415397	0.101782324299	0.0807242741662	102.761832179	0.061993815014
130	0.0126708027885	0.112564660478	0.0924592065979	298.328531259	0.0642035661299
131	0.00855317529475	0.0924833784782	0.0732370263218	238.892518979	0.05647577596
132	0.00728163950833	0.0853325231569	0.0667973436592	161.634149921	0.0531013595721
133	0.0109028264386	0.104416600398	0.078942476658	92.6585061464	0.0683440693676
134	0.0115117341676	0.107292749837	0.0769547566388	291.405645103	0.0747642936047
135	0.00788818147808	0.088815434909	0.0699473975079	275.154996971	0.0547315545179
136	0.00903953870391	0.0950764887021	0.0707474910581	202.510050372	0.0635163853891
137	0.0105940316859	0.102927312633	0.0815871646762	95.2318784865	0.0627500298485
138	0.0112335683172	0.105988529177	0.0873478299625	359.982365748	0.06003269874
139	0.0122631839188	0.110739260964	0.0905471654648	88.3454562761	0.0637526057904
140	0.013175679339	0.114785362041	0.0903104424137	59.7952421551	0.0708498647141
141	0.0101976740651	0.100983533634	0.0792866859851	139.309985671	0.0625403508996
142	0.0133264928577	0.11544042991	0.096442234794	216.577605574	0.0634459471175
143	0.0142686991084	0.119451660132	0.0936738662734	209.123942903	0.0741208869736
144	0.0112083628229	0.105869555694	0.079926322665	120.124142998	0.069427269629
145	0.00788569887476	0.0888014576162	0.0683966212968	53.3928268203	0.056635687247
146	0.0125893856809	0.112202431707	0.089379343295	83.1664374025	0.0678285977522
147	0.00645450712248	0.0803399472397	0.0635621560704	104.832432413	0.0491361316972
148	0.00902612388909	0.0950059150216	0.0772793542605	207.585652112	0.0552632363708
149	0.0107458375763	0.103662131834	0.0816368704909	199.298146267	0.0638847317657
150	0.0093748342444	0.0968237276932	0.0729371125502	94.6136633061	0.0636789750015
151	0.011381098175	0.106682229893	0.0861091754383	135.803573769	0.0629786319346
152	0.00697341965125	0.083507003606	0.0653444472033	72.4228358792	0.0519954120182
153	0.00921267310829	0.095982670875	0.0682180956464	66.1849515599	0.0675201046702
154	0.00684580918841	0.082739405294	0.0667333027621	179.31990461	0.048912937868
155	0.00742078773627	0.0861439941973	0.0623922556831	70.0386481622	0.0593969205181
156	0.0094338480096	0.0971279980726	0.0785998349972	158.095194568	0.0570606164356
157	0.0137235736982	0.117147657673	0.0897841737146	274.697617202	0.075248759781
158	0.00962984882357	0.0981317931334	0.0780987845936	202.26557196	0.0594174104836
159	0.0072661469399	0.0852416971904	0.0654468513084	86.6565681372	0.0546155343627
160	0.00693537873537	0.0832789213149	0.0620665806737	62.6605795496	0.0555258345173
161	0.0108089841782	0.103966264616	0.0834404826913	113.884296504	0.0620215287336
162	0.00948942668911	0.0974136884073	0.0752811990158	74.0626435128	0.0618236828719
163	0.0107632636754	0.103746150172	0.0774599753109	58.1788636532	0.0690160553804
164	0.0039118345543	0.062544660478	0.0505096469509	58.5727022234	0.0368864489915
165	0.00794970530468	0.089161119916	0.069447266024	71.9533559237	0.0559176407449
166	0.0111118955395	0.105412976144	0.0823298719696	156.935689221	0.0658307505726
167	0.0125666427103	0.112101037954	0.0837261183374	285.565460423	0.0745424698979
168	0.00854523380876	0.0924404338413	0.0700840299965	145.512887824	0.0602782095638
169	0.00533966401404	0.0730730046874	0.0516055483035	92.0247932031	0.0517352046322
170	0.00931623761617	0.0965206590123	0.073460300939	111.570226939	0.0626084802732
171	0.00754640321267	0.086870036334	0.0646501407086	114.857090599	0.058023809932
172	0.0119313048888	0.109230512627	0.0808266880187	96.7840347487	0.0734734740754
173	0.0141315359505	0.11887613701	0.0923756709064	72.6455894042	0.0748215969828
174	0.00761085906459	0.0872402376463	0.0653817961526	92.9345784932	0.0577588070899
175	0.00855202246672	0.0924771456454	0.0678579659187	61.8214958778	0.0628276923665
176	0.00791708198821	0.0889779859752	0.0690672613161	114.879820044	0.0560963047134
177	0.00816561578697	0.0903637968822	0.0701231169545	288.633763063	0.0569944230215
178	0.0092544585888	0.0962000966153	0.0743592531638	344.338767181	0.0610340893085
179	0.00694487242495	0.0833359011768	0.0633292189138	90.6857031358	0.0541690174981
180	0.0101242559592	0.100619361751	0.0745999364321	91.5596738562	0.0675211481206
181	0.0087785537651	0.0936939366507	0.0711599639894	201.11346549	0.0609492681673
182	0.00807825621937	0.0898791200411	0.0688693759485	185.608037365	0.0577517556083
183	0.00772960331597	0.0879181626057	0.0647330432578	172.935216121	0.0594914819664
184	0.00388457245857	0.0623263384018	0.0469019746912	80.1619408862	0.0410460379164
185	0.00538244627337	0.07336515708	0.0542133999776	182.181721752	0.0494302896637
186	0.00845186769053	0.0919340398902	0.0686841228393	356.271341731	0.0611094015707
187	0.00584775615415	0.0764706228178	0.0555140344032	206.152005805	0.0525922821184
188	0.00723576570295	0.0850633040914	0.0650861298374	242.373640011	0.0547682518047
189	0.00721104654994	0.0849178812144	0.0653365251604	114.019718849	0.0542419121152
190	0.00770223651105	0.0877623866531	0.0628478915099	137.589012721	0.0612566653012
191	0.011505862596	0.10726538396	0.0805296062339	177.535660606	0.0708579220402
192	0.00885779631974	0.0941158664612	0.0698373209267	297.698054874	0.0630915598596
193	0.00920517784152	0.0959436180343	0.066618494959	216.174370919	0.0690445795911
194	0.00642119165398	0.0801323383784	0.0573530542901	125.38946235	0.0559626555622
195	0.00574312105054	0.0757833824169	0.057158832837	161.643614069	0.0497593094733
196	0.00687941181081	0.0829422197123	0.0598111955037	168.900547378	0.0574633161523
197	0.00746795505898	0.0864173307791	0.0570705377759	65.624928548	0.0648915154466
198	0.00555812470944	0.0745528316662	0.0531531113822	87.1394827702	0.0522768730878
199	0.00785840924102	0.0886476691234	0.0664855674861	68.1783648852	0.0586351307415
200	0.00863229001627	0.0929101179435	0.0651871875953	357.297495464	0.0662036297319
201	0.00865025912291	0.0930067692316	0.0676689735026	139.915186649	0.0638057140702
202	0.00723794433683	0.0850761090837	0.063787844344	160.576926096	0.0562943625132
203	0.00502535007981	0.0708897036234	0.0485492190248	87.5305224791	0.0516558168253
204	0.00753036313158	0.0867776649351	0.0575908785629	223.696180193	0.0649126631554
205	0.00589604642082	0.0767857175575	0.0580390561974	156.391915072	0.0502743908619
206	0.00824257766549	0.0907886428222	0.0653170757051	308.160690243	0.0630575712093
207	0.0107368465701	0.10361875588	0.076045086497	281.735750571	0.0703845962536
208	0.0068878983659	0.0829933633847	0.0606973045636	239.262627353	0.0566015510796
209	0.0105191013305	0.102562670258	0.0723629927614	114.489026835	0.0726821753189
210	0.00998296090604	0.0999147682079	0.075322914779	76.5343814312	0.065646168321
211	0.00372452199677	0.061028861998	0.0460439770086	74.40724307	0.0400558881815
212	0.00362591007519	0.0602155301828	0.0451767422636	66.478396127	0.0398117072435
213	0.0109069398534	0.10443629567	0.0760390666925	284.922248477	0.0715891066428
214	0.00878795968511	0.0937441181361	0.067822569543	93.7624658641	0.0647152126297
215	0.0077976213186	0.0883041410048	0.067553053212	201.436851042	0.0568700828233
216	0.00781803973159	0.0884196795492	0.0696651132528	143.728255186	0.0544500847297
217	0.0104809989065	0.102376749834	0.075044666478	238.75294155	0.0696368935245
218	0.0156507970174	0.125103145514	0.0940701584282	115.651225306	0.0824718273757
219	0.0101086524381	0.100541794484	0.0739973263743	62.5319890895	0.0680664978352
220	0.00836834842002	0.0914786774064	0.067705388502	52.9016600886	0.0615168983924
221	0.0132428640067	0.115077643384	0.0870701004525	106.296540849	0.075244013808
222	0.00705498901985	0.0839939820454	0.0625614566286	71.8439513926	0.0560450993786
223	0.00930988170122	0.0964877282415	0.0719249251811	59.9334226753	0.0643170804601
224	0.0057636869959	0.0759189501765	0.0599088529265	52.4013680306	0.0466327817842
225	0.00871236275212	0.0933400383122	0.0730784167978	121.609775721	0.0580681302475
226	0.00482726508835	0.0694785224969	0.0557822553698	40.3539556652	0.041419863281
227	0.0119289076627	0.109219538832	0.0808393120747	236.932668167	0.0734432657635
228	0.00660573671773	0.0812756834344	0.0646774576218	161.112491433	0.0492195407669
229	0.00976783568952	0.0988323615499	0.0665229936229	34.9313003916	0.0730925920253
230	0.00948286213928	0.0973799883923	0.0737368645702	179.518569305	0.0636061077463
231	0.0148331052246	0.121791236239	0.0937300126783	162.096501567	0.0777675378801
232	0.0116108823692	0.107753804431	0.0834853004876	239.475446806	0.0681255236438
233	0.0156790161019	0.125215877994	0.0935796532714	286.829244391	0.083197743933
234	0.0121030732007	0.110013968207	0.0807765546447	62.0972644924	0.0746874917264
235	0.0118937695462	0.109058560169	0.0836930004779	136.889490694	0.0699231808287
236	0.0118450227237	0.108834841497	0.0864481182137	141.821836511	0.0661191771049
237	0.0100283529519	0.100141664415	0.0774124785884	177.055055338	0.063526853461
238	0.00835304378452	0.0913949877429	0.0725312720748	150.660605724	0.0556080781517
239	0.00661469030865	0.0813307463918	0.060856361115	88.442323692	0.0539554781324
240	0.00959406837632	0.0979493153438	0.0767902477112	277.425517691	0.0608056430997
241	0.011373821422	0.106648119636	0.07962229487	133.044868057	0.0709514734279
242	0.00956017209812	0.0977761325586	0.0756844913067	88.3894437415	0.0619033914561
243	0.00818881924225	0.0904920949158	0.0678050941605	70.320368363	0.0599273597627
244	0.00610700810894	0.0781473487006	0.0600449405262	143.779798431	0.0500161296597
245	0.00659927292361	0.0812359090773	0.0621733303289	345.909000743	0.0522852744032
246	0.00368864632988	0.0607342270049	0.0476354375933	60.7638359842	0.0376764039577
247	0.0080680894995	0.0898225444947	0.0652045159639	168.21849178	0.0617775088314
248	0.0101184275637	0.100590394987	0.0675479199365	110.00636412	0.0745366089644
249	0.00773660966865	0.087957999458	0.0686697614223	220.626634249	0.0549642932717
250	0.00523714942728	0.0723681520234	0.0542912594391	92.5498225308	0.0478498545013
251	0.00727201259314	0.0852760962588	0.0642899688483	269.832062084	0.0560251059671
252	0.0092185545892	0.0960133042302	0.0759214151947	259.069898174	0.0587749377203
253	0.0107868057758	0.103859548313	0.0761238080307	379.992443457	0.0706538861401
254	0.00569063614813	0.0754363052391	0.0589706994214	101.13924914	0.0470435198288
255	0.00897150020472	0.0947180035934	0.0711418361567	228.091472082	0.0625327062662
256	0.011353473431	0.106552679136	0.0794936932047	300.202493618	0.0709522809479
257	0.00769201108451	0.0877041109898	0.0656661053622	170.339995249	0.0581375411509
258	0.00835830883106	0.091423787009	0.0710402158114	78.476245467	0.0575464731198
259	0.0125238716907	0.1119101054	0.0850904510248	324.123585694	0.0726875975331
260	0.0115981599676	0.107694753668	0.0807558887859	354.297469679	0.0712505887272
261	0.0101750729656	0.100871566685	0.077354214373	66.7047247697	0.0647410108377
262	0.00965504048743	0.0982600655782	0.0783850074662	117.331587296	0.0592522665554
263	0.0171298668831	0.130881117366	0.100386689127	241.052240785	0.0839784468137
264	0.00976694876331	0.0988278744248	0.0701677185801	55.336317006	0.0695948276281
265	0.00697022570483	0.0834878775921	0.0655106459758	71.6665700255	0.0517550091167
266	0.00752114745197	0.0867245493039	0.064677828432	42.7717360929	0.0577747865534
267	0.00554342448009	0.0744541770493	0.0559665648371	40.0556789172	0.0491036465084
268	0.00912173195219	0.0955077585968	0.0729347864832	55.3404719242	0.0616623780991
269	0.0098488870074	0.0992415588723	0.0805898417258	188.701234583	0.0579151484329
270	0.0220121335514	0.148364866297	0.11771621119	108.61636012	0.0903051890785
271	0.0161873801469	0.12722963549	0.091385959269	96.0105871925	0.088521108191
272	0.0129355221819	0.113734437098	0.0936622319798	151.508433129	0.0645206051001
273	0.00655438548083	0.0809591593387	0.0655963162999	43.6997367473	0.047450066056
274	0.00861217094456	0.0928017830893	0.0731658828433	111.83052022	0.0570869909202
275	0.0096704659727	0.0983385274076	0.0734095514747	63.9438931154	0.0654332004795
276	0.0173603221027	0.131758575063	0.10406160094	85.0877315964	0.0808177289492
277	0.00980481146711	0.0990192479627	0.0788591731926	53.3489534647	0.0598835726263
278	0.0109856109778	0.104812265398	0.0815018179839	94.9192416757	0.0659019320136
279	0.0117869579138	0.108567757248	0.0822290067812	57.4357197093	0.0708896914759
280	0.0132067691576	0.114920708132	0.0948307715396	131.034532257	0.0649145124512
281	0.0106095825585	0.103002827915	0.0849426923885	168.585466004	0.0582608064504
282	0.0116147179609	0.107771600901	0.0834166260848	180.614533978	0.0682377055116
283	0.0163239000978	0.127765019069	0.099802356247	596.627253975	0.0797708579955
284	0.0111914252476	0.105789532789	0.0826259596675	112.599009238	0.0660634243487
285	0.0105608014007	0.102765759865	0.0763619780666	150.434342959	0.0687724487452
286	0.0110783574496	0.105253776415	0.0806680344983	220.736247135	0.067609360741
287	0.00937845564203	0.0968424268698	0.0747736729529	199.353926144	0.0615414776811
288	0.00935919064626	0.0967429100568	0.0784489287455	123.104131798	0.056612332799
289	0.0101897883464	0.100944481506	0.0820276568798	427.660402731	0.0588324047889
290	0.011308756463	0.106342637089	0.086410009803	197.24420694	0.0619844066585
291	0.00945647975342	0.0972444330202	0.0722565309829	121.970763552	0.0650805153924
292	0.00957497484627	0.0978518004243	0.0735657950523	429.441236472	0.0645216912719
293	0.00919864039764	0.0959095427871	0.0720055431162	82.9679598712	0.0633548905625
294	0.00699166423766	0.083616172106	0.0639762229143	56.742662286	0.0538396428228
295	0.00785411618604	0.0886234516708	0.0719489029394	194.446847333	0.0517442900411
296	0.00707267717784	0.0840992103283	0.0645919934367	162.488632371	0.0538567689498
297	0.0101127673889	0.100562256284	0.0806489143331	143.502275457	0.0600709580892
298	0.0128547871131	0.113378953572	0.0846880137936	153.708495446	0.0753838671916
299	0.0104156926063	0.102057300603	0.0776470969845	371.482711318	0.0662315705399
300	0.0110358473052	0.105051641135	0.0812331022951	195.106788692	0.0666110380997
301	0.00777964129138	0.0882022748651	0.0643012119152	39.1260312552	0.060373797608
302	0.0139495413284	0.118108176382	0.0881760267256	98.7842209424	0.0785781753368
303	0.00743218433584	0.0862101173636	0.0698631179304	226.391257659	0.0505106829184
304	0.0106840918504	0.103363880782	0.0790236915396	86.5499919749	0.066628432563
305	0.0101888783148	0.10093997382	0.0760783646926	167.366180622	0.0663397372658
306	0.0115939960117	0.107675419719	0.0828212481818	68.0511088602	0.0688086975704
307	0.00946766194846	0.09730191133	0.0716153830375	145.03225718	0.0658703185119
308	0.00508756359658	0.0713271588988	0.0506080629879	30.1824423381	0.0502631829195
309	0.00970698612699	0.0985240383205	0.0752327859405	78.3359615333	0.0636161461158
310	0.00791470573361	0.0889646319254	0.0714476913168	325.60477046	0.0530088024681
311	0.0100415899188	0.100207733827	0.0787377866081	172.437758036	0.0619834726265
312	0.00914410424714	0.0956248097888	0.0726802679805	79.1734001381	0.0621424403562
313	0.00863755673722	0.0929384567185	0.0677796141834	278.014841349	0.0635883687349
314	0.0126017364408	0.112257456059	0.0853805465347	96.9354770056	0.0728827737822
315	0.0117278822232	0.108295347191	0.081638918196	117.514226031	0.0711545448933
316	0.00921044989135	0.0959710888307	0.076229829513	200.225623725	0.0583049138904
317	0.00986032461351	0.0992991672347	0.0748273792588	127.316745557	0.0652777751365
318	0.00830249109675	0.0911180064354	0.0748222414528	158.828995127	0.0520011853782
319	0.0103932095276	0.101947091805	0.0744090071794	85.7202162355	0.0696886588918
320	0.00918080188	0.0958165010841	0.0683699383892	113.193348256	0.0671293781042
321	0.00568367594424	0.0753901581391	0.0568403759001	59.509304747	0.0495262315523
322	0.0065396265452	0.0808679574689	0.0625590311087	210.725975611	0.051244455036
323	0.00843023376241	0.0918163044476	0.0713617581568	139.304541838	0.0577731186209
324	0.0100571159037	0.100285172901	0.0782206870203	346.356015519	0.0627585852753
325	0.00311086206144	0.0557751025229	0.042922498006	43.8796868321	0.0356163056248
326	0.00836186304439	0.0914432230643	0.0695571245231	159.835366362	0.0593605043145
327	0.00744908170757	0.086308062819	0.0637669303753	270.771691544	0.0581623615243
328	0.00769609020703	0.0877273629321	0.0683405942939	174.389227721	0.0550059394845
329	0.012197320215	0.110441478689	0.0896730026308	234.929112389	0.0644676105824
330	0.00740612376169	0.0860588389516	0.0653132087099	335.912102192	0.0560384558112
331	0.00965458062775	0.0982577255372	0.0761326817018	169.343383659	0.0621159834877
332	0.00925859550621	0.0962215958411	0.0700538049892	246.322761487	0.0659625644797
333	0.00699444006852	0.0836327691071	0.0645104144235	153.298788238	0.0532244915375
334	0.00786876138112	0.0887060391468	0.0633540642217	207.317708829	0.0620888389947
335	0.00699364373088	0.0836280080528	0.0659353394732	221.945532695	0.0514409830723
336	0.00463779885195	0.068101386564	0.0555775669965	138.700450461	0.0393564848366
337	0.00638337204263	0.0798960076764	0.0604823670981	256.879257989	0.0522039779407
338	0.0107955963737	0.103901859337	0.0743651177144	195.205606388	0.0725632526906
339	0.00806891640495	0.0898271473718	0.061173386896	58.7318991381	0.0657779076942
340	0.0124601994474	0.111625263482	0.0802054275127	100.061749536	0.0776356158272
341	0.00950194528614	0.0974779220447	0.0759168628969	109.693127347	0.0611438894252
342	0.00876477840557	0.0936203952436	0.0756705564114	141.800712238	0.0551248156275
343	0.00929895704665	0.0964310999971	0.0718009009124	367.051439812	0.064370705098
344	0.00842473158511	0.0917863365927	0.0695009133397	209.086784796	0.0599529367926
345	0.006757707048	0.0822052738454	0.0645497987595	232.413212768	0.0509021662417
346	0.0107104307244	0.103491210856	0.077418039949	217.453802565	0.0686795298097
347	0.00751212958809	0.0866725422962	0.0712057142863	305.438912693	0.0494153401392
348	0.00971620416662	0.0985708078825	0.0785263548438	169.95656539	0.0595803303244
349	0.0260005604115	0.161246892719	0.130599248731	84.1117763632	0.0945748203399
350	0.0115082665341	0.107276588938	0.0837778316291	90.0523343746	0.0670040406363
351	0.0143100392843	0.119624576423	0.0988441252093	238.933355623	0.0673786182397
