Fecha	Hora fin	Cantidad de pares de viajes	Precision binaria	Precision caso a caso
20161110	59400	15.0	0.733333333333	0.83999187275
20161110	61200	21.0	0.809523809524	0.915165327372
20161110	63000	19.0	0.736842105263	0.896732465961
20161110	64800	10.0	0.7	0.857392773564
20161110	66600	10.0	0.9	0.823658536585
20161110	68400	11.0	0.909090909091	0.921112221112
20161110	70200	13.0	0.923076923077	0.933940788549
20161110	72000	17.0	0.941176470588	0.930449567214
20161110	73800	25.0	0.84	0.85984528474
20161111	25200	19.0	0.947368421053	0.970489551634
20161111	27000	17.0	1.0	0.956134399954
20161111	28800	23.0	0.826086956522	0.920313400786
20161111	30600	7.0	1.0	0.935574229692
20161111	32400	1.0	1.0	1.0
20161111	34200	15.0	0.733333333333	0.924066931653
20161111	36000	19.0	0.894736842105	0.899034775958
20161111	37800	7.0	0.857142857143	0.89751552795
20161111	45000	9.0	0.666666666667	0.950834701697
20161111	46800	17.0	0.882352941176	0.847992218192
20161111	48600	21.0	0.809523809524	0.869213399601
20161111	50400	27.0	0.592592592593	0.847706044718
20161111	52200	31.0	0.58064516129	0.793082885131
20161111	54000	11.0	0.909090909091	0.782106782107
20161111	55800	3.0	0.0	0.692271218587
20161111	57600	19.0	0.894736842105	0.914412208618
20161111	59400	19.0	0.842105263158	0.876692597688
20161111	61200	5.0	0.6	0.916666666667
20161111	64800	3.0	1.0	0.978981937603
20161111	66600	7.0	0.857142857143	0.920643642072
20161111	68400	9.0	0.777777777778	0.865360859669
20161111	70200	11.0	0.818181818182	0.725912260235
20161111	72000	19.0	0.736842105263	0.832390336872
20161111	73800	29.0	0.655172413793	0.84705293117
20161114	25200	23.0	0.826086956522	0.90344856791
20161114	27000	17.0	0.882352941176	0.905205068455
20161114	28800	21.0	0.714285714286	0.83555425564
20161114	30600	21.0	0.904761904762	0.868886823813
20161114	32400	22.0	0.818181818182	0.858135964715
20161114	34200	31.0	0.741935483871	0.863518137648
20161114	36000	27.0	0.888888888889	0.80262778829
20161114	37800	15.0	0.933333333333	0.927913717883
20161114	39600	1.0	1.0	1.0
20161114	43200	7.0	0.857142857143	0.895470383275
20161114	45000	11.0	0.909090909091	0.8604556061
20161114	46800	5.0	1.0	0.905238095238
20161114	48600	3.0	0.666666666667	0.956140350877
20161114	50400	7.0	0.857142857143	0.930962185318
20161114	52200	9.0	0.888888888889	0.933604336043
20161114	54000	1.0	1.0	0.9
20161114	57600	9.0	0.888888888889	0.939958516012
20161114	59400	17.0	0.705882352941	0.794285461933
20161114	61200	9.0	0.888888888889	0.874354657688
20161114	63000	7.0	0.857142857143	0.95167451596
20161114	64800	9.0	1.0	0.958706060022
20161114	66600	11.0	0.818181818182	0.922413793103
20161114	68400	11.0	1.0	0.93128395522
20161114	70200	19.0	0.473684210526	0.810300588507
20161114	72000	27.0	0.851851851852	0.814061544835
20161114	73800	23.0	0.782608695652	0.82906449217
20161115	25200	21.0	0.809523809524	0.885025196631
20161115	27000	19.0	0.842105263158	0.892844039817
20161115	28800	21.0	0.857142857143	0.867464284626
20161115	30600	31.0	0.838709677419	0.849431499603
20161115	32400	33.0	0.727272727273	0.885114795052
20161115	34200	27.0	0.814814814815	0.835957504897
20161115	36000	17.0	0.764705882353	0.900893886967
20161115	37800	11.0	0.727272727273	0.856788467976
20161115	39600	7.0	0.571428571429	0.766496598639
20161115	46800	5.0	1.0	0.989473684211
20161115	48600	15.0	0.733333333333	0.828807411248
20161115	50400	27.0	0.851851851852	0.854551720146
20161115	52200	21.0	0.857142857143	0.845723881513
20161115	54000	21.0	0.809523809524	0.829520713049
20161115	55800	9.0	0.666666666667	0.830864197531
20161115	57600	7.0	0.571428571429	0.780330752991
20161115	59400	19.0	0.736842105263	0.881837828028
20161115	61200	15.0	0.866666666667	0.849894179894
20161115	63000	15.0	0.933333333333	0.887648282429
20161115	64800	15.0	0.933333333333	0.897894895802
20161115	66600	15.0	0.933333333333	0.934222222222
20161115	68400	15.0	0.866666666667	0.965938489635
20161115	70200	19.0	0.842105263158	0.878960843334
20161115	72000	23.0	0.95652173913	0.821292795212
20161115	73800	21.0	0.809523809524	0.907271561649
20161116	25200	19.0	0.684210526316	0.871168866762
20161116	27000	19.0	0.947368421053	0.920927141171
20161116	28800	25.0	0.84	0.882580530601
20161116	30600	35.0	0.628571428571	0.820474769039
20161116	32400	29.0	0.793103448276	0.894510936231
20161116	34200	31.0	0.774193548387	0.85996311698
20161116	36000	29.0	0.896551724138	0.851223617876
20161116	37800	15.0	1.0	0.867868645043
20161116	39600	1.0	0.0	0.666666666667
20161116	41400	3.0	1.0	0.943863724352
20161116	43200	7.0	0.714285714286	0.875456572255
20161116	45000	9.0	1.0	0.904947175473
20161116	46800	17.0	0.882352941176	0.837139951088
20161116	48600	21.0	0.857142857143	0.870626799914
20161116	50400	35.0	0.771428571429	0.813500038854
20161116	52200	35.0	0.685714285714	0.864487915405
20161116	54000	21.0	0.714285714286	0.888344876741
20161116	55800	13.0	0.923076923077	0.887256767824
20161116	57600	5.0	1.0	0.989743589744
20161116	59400	7.0	0.714285714286	0.910143662728
20161116	61200	7.0	1.0	0.953806375285
20161116	63000	15.0	0.8	0.89062237027
20161116	64800	15.0	0.866666666667	0.859048128342
20161116	66600	11.0	0.727272727273	0.880389548348
20161116	68400	19.0	0.789473684211	0.886243155345
20161116	70200	11.0	1.0	0.950807400028
20161116	72000	13.0	0.923076923077	0.919462477602
20161116	73800	27.0	0.703703703704	0.828979590643
20161117	25200	23.0	0.826086956522	0.874708227956
20161117	27000	23.0	0.826086956522	0.870009780525
20161117	28800	23.0	0.739130434783	0.789113131675
20161117	30600	23.0	0.652173913043	0.888753866615
20161117	32400	23.0	0.695652173913	0.866107795574
20161117	34200	35.0	0.857142857143	0.883142426046
20161117	36000	27.0	0.703703703704	0.774915205162
20161117	37800	5.0	0.6	0.833333333333
20161117	45000	3.0	0.666666666667	0.930274403959
20161117	46800	15.0	0.933333333333	0.890233602303
20161117	48600	13.0	0.923076923077	0.877714593099
20161117	50400	13.0	0.769230769231	0.910556585681
20161117	52200	15.0	0.933333333333	0.963706914345
20161117	54000	19.0	0.789473684211	0.947589695433
20161117	55800	17.0	0.941176470588	0.859475885845
20161117	57600	15.0	0.733333333333	0.891068087992
20161117	59400	19.0	0.842105263158	0.867701184926
20161117	61200	11.0	1.0	0.942704857725
20161117	63000	21.0	0.809523809524	0.86782197882
20161117	64800	17.0	0.882352941176	0.872735760971
20161117	66600	7.0	1.0	0.971764881501
20161117	68400	7.0	1.0	0.984302916569
20161117	70200	11.0	1.0	0.913779221142
20161117	72000	19.0	0.789473684211	0.919629608719
20161117	73800	31.0	0.612903225806	0.836305663627
20161118	25200	25.0	0.84	0.833026061802
20161118	27000	27.0	0.851851851852	0.835560975243
20161118	28800	19.0	0.789473684211	0.863690986905
20161118	30600	21.0	0.761904761905	0.850574735279
20161118	32400	23.0	0.95652173913	0.839937033363
20161118	34200	37.0	0.810810810811	0.841977285978
20161118	36000	27.0	0.851851851852	0.82807643362
20161118	37800	17.0	0.882352941176	0.879632730165
20161118	39600	16.0	1.0	0.9517195147
20161118	41400	9.0	1.0	0.975
20161118	43200	5.0	0.8	0.888070175439
20161118	45000	7.0	0.857142857143	0.824506387921
20161118	46800	7.0	0.857142857143	0.952264164605
20161118	48600	13.0	0.923076923077	0.936390532544
20161118	50400	29.0	0.896551724138	0.912900964109
20161118	52200	21.0	0.904761904762	0.827638640429
20161118	54000	15.0	0.733333333333	0.905907832743
20161118	55800	19.0	0.894736842105	0.890080431054
20161118	57600	21.0	0.904761904762	0.909265558075
20161118	59400	13.0	1.0	0.953962454604
20161118	61200	7.0	0.857142857143	0.958646616541
20161118	63000	7.0	0.714285714286	0.641220620285
20161118	64800	3.0	1.0	0.833333333333
20161118	68400	7.0	0.857142857143	0.823920094354
20161118	70200	9.0	1.0	0.978325123153
20161118	72000	13.0	0.846153846154	0.83400412926
20161118	73800	29.0	0.724137931034	0.866279765256
20161121	25200	19.0	0.894736842105	0.900576090117
20161121	27000	23.0	0.869565217391	0.952621575022
20161121	28800	23.0	0.695652173913	0.835148552124
20161121	30600	25.0	0.84	0.848800998222
20161121	32400	19.0	0.789473684211	0.842628965694
20161121	34200	27.0	0.740740740741	0.847297121194
20161121	36000	17.0	0.882352941176	0.8947945845
20161121	37800	7.0	0.857142857143	0.923481116585
20161121	39600	3.0	1.0	0.833333333333
20161121	55800	1.0	1.0	0.976744186047
20161121	57600	9.0	0.888888888889	0.939497284325
20161121	59400	19.0	0.789473684211	0.836079823686
20161121	61200	21.0	0.952380952381	0.87863499126
20161121	63000	21.0	0.809523809524	0.839830129248
20161121	64800	15.0	0.866666666667	0.924474063948
20161121	66600	3.0	0.666666666667	0.959558823529
20161121	68400	9.0	0.888888888889	0.888063423408
20161121	70200	13.0	0.846153846154	0.828621741309
20161121	72000	7.0	1.0	0.897108843537
20161121	73800	13.0	0.923076923077	0.869682241449
20161122	25200	21.0	0.904761904762	0.930123743648
20161122	27000	21.0	0.809523809524	0.881075887014
20161122	28800	19.0	0.736842105263	0.87676768167
20161122	30600	27.0	0.888888888889	0.906721592248
20161122	32400	29.0	0.689655172414	0.882672850397
20161122	34200	25.0	0.96	0.919213868655
20161122	36000	19.0	0.736842105263	0.929044481824
20161122	37800	11.0	0.909090909091	0.895578277931
20161122	39600	3.0	0.333333333333	0.5
20161122	41400	1.0	1.0	1.0
20161122	43200	1.0	1.0	1.0
20161122	48600	15.0	0.866666666667	0.900959115015
20161122	50400	26.0	0.884615384615	0.888398459027
20161122	52200	21.0	0.857142857143	0.856858884422
20161122	54000	21.0	0.904761904762	0.900122726063
20161122	55800	17.0	0.764705882353	0.804989469242
20161122	57600	15.0	0.8	0.939295651764
20161122	59400	14.0	0.857142857143	0.891480639176
20161122	61200	15.0	0.8	0.877075783
20161122	63000	15.0	0.866666666667	0.944968696693
20161122	64800	15.0	1.0	0.935680692611
20161122	66600	15.0	0.866666666667	0.872840384017
20161122	68400	15.0	0.8	0.913499286864
20161122	70200	17.0	0.647058823529	0.842489076971
20161122	72000	17.0	0.823529411765	0.905225630922
20161122	73800	17.0	0.941176470588	0.887737228318
20161123	25200	17.0	0.823529411765	0.949243139646
20161123	27000	19.0	0.842105263158	0.874315949225
20161123	28800	27.0	0.888888888889	0.901853910718
20161123	30600	27.0	0.777777777778	0.931143782664
20161123	32400	19.0	0.894736842105	0.877119630573
20161123	34200	31.0	0.741935483871	0.857979902731
20161123	36000	19.0	0.947368421053	0.896971595656
20161123	54000	1.0	1.0	0.975609756098
20161123	55800	7.0	1.0	0.830827067669
20161123	61200	3.0	0.666666666667	0.874887082204
20161123	63000	17.0	0.823529411765	0.891806616712
20161123	64800	15.0	0.866666666667	0.86670603343
20161123	66600	11.0	0.818181818182	0.806637806638
20161123	68400	17.0	1.0	0.906497939453
20161123	70200	21.0	0.857142857143	0.827932743495
20161123	72000	23.0	0.695652173913	0.813184008141
20161123	73800	15.0	0.8	0.857409343141
20161124	25200	19.0	0.894736842105	0.863494963953
20161124	27000	19.0	0.789473684211	0.923566031919
20161124	28800	25.0	0.84	0.900155029357
20161124	30600	25.0	0.68	0.863479260707
20161124	32400	31.0	0.806451612903	0.915689599187
20161124	34200	27.0	0.888888888889	0.802369100469
20161124	36000	9.0	0.888888888889	0.986111111111
20161124	37800	1.0	1.0	1.0
20161124	45000	3.0	1.0	0.953907203907
20161124	46800	5.0	0.8	0.954615384615
20161124	48600	9.0	0.666666666667	0.920217850898
20161124	50400	23.0	0.869565217391	0.886605493272
20161124	52200	21.0	0.809523809524	0.906315135669
20161124	54000	9.0	0.888888888889	0.951944254576
20161124	55800	9.0	0.777777777778	0.842276822277
20161124	57600	15.0	0.733333333333	0.880717289528
20161124	59400	15.0	0.733333333333	0.933333333333
20161124	61200	15.0	0.866666666667	0.946083501437
20161124	63000	13.0	1.0	0.854271992866
20161124	64800	10.0	0.9	0.94079938666
20161124	66600	15.0	0.8	0.920410194144
20161124	68400	17.0	0.764705882353	0.880808968934
20161124	70200	11.0	0.909090909091	0.886762360447
20161124	72000	19.0	0.842105263158	0.797515486946
20161124	73800	21.0	0.714285714286	0.767915179876
20161125	25200	21.0	0.952380952381	0.954146642158
20161125	27000	21.0	0.857142857143	0.874507351654
20161125	28800	23.0	0.695652173913	0.852556732628
20161125	30600	33.0	0.69696969697	0.803458270271
20161125	32400	37.0	0.810810810811	0.866527276067
20161125	34200	33.0	0.727272727273	0.835008645522
20161125	36000	28.0	0.785714285714	0.850283702484
20161125	37800	23.0	0.826086956522	0.871048413766
20161125	39600	19.0	0.684210526316	0.810992051488
20161125	41400	25.0	0.72	0.760884174338
20161125	43200	23.0	0.869565217391	0.863737588906
20161125	45000	13.0	0.538461538462	0.888097756247
20161125	46800	26.0	0.807692307692	0.848085607779
20161125	48600	22.0	0.818181818182	0.795464702761
20161125	50400	29.0	0.758620689655	0.902660138681
20161125	52200	27.0	0.851851851852	0.851012946422
20161125	54000	7.0	0.857142857143	0.861543549044
20161125	57600	1.0	1.0	0.97619047619
20161125	59400	13.0	0.923076923077	0.823648787384
20161125	61200	13.0	0.846153846154	0.900426808963
20161125	63000	11.0	0.909090909091	0.930104639352
20161125	64800	15.0	0.8	0.936927506775
20161125	66600	11.0	0.636363636364	0.731830594734
20161125	68400	11.0	1.0	0.929711507131
20161125	70200	15.0	0.8	0.873049623276
20161125	72000	15.0	0.733333333333	0.858642716969
20161125	73800	21.0	0.809523809524	0.859802692158
20161128	25200	20.0	0.8	0.93793969823
20161128	27000	23.0	0.652173913043	0.842073918347
20161128	28800	23.0	0.95652173913	0.84632588632
20161128	30600	31.0	0.806451612903	0.860169627524
20161128	32400	27.0	0.814814814815	0.910185367553
20161128	34200	29.0	0.862068965517	0.851744520199
20161128	36000	15.0	0.933333333333	0.885489078822
20161128	37800	4.0	0.75	0.962254901961
20161128	39600	9.0	0.666666666667	0.888397681501
20161128	41400	11.0	0.636363636364	0.86933871629
20161128	43200	7.0	0.857142857143	0.967120181406
20161128	45000	9.0	1.0	0.981006593638
20161128	46800	7.0	1.0	0.982469911041
20161128	48600	17.0	0.823529411765	0.887502932697
20161128	50400	31.0	0.838709677419	0.855932259948
20161128	52200	23.0	0.826086956522	0.87671219496
20161128	54000	13.0	0.923076923077	0.927153630683
20161128	55800	17.0	0.647058823529	0.769355068231
20161128	57600	21.0	0.809523809524	0.81689933106
20161128	59400	13.0	0.846153846154	0.942555468118
20161128	61200	9.0	1.0	0.988888888889
20161128	63000	15.0	1.0	0.87043785934
20161128	64800	19.0	0.842105263158	0.759269011695
20161128	66600	17.0	0.647058823529	0.854551217039
20161128	68400	17.0	0.705882352941	0.77760311021
20161128	70200	15.0	0.933333333333	0.949743589744
20161128	72000	19.0	0.789473684211	0.897706653036
20161128	73800	21.0	0.809523809524	0.852728933789
20161129	25200	21.0	0.857142857143	0.925941333247
20161129	27000	19.0	0.894736842105	0.880242272348
20161129	28800	9.0	0.888888888889	0.776175213675
20161129	30600	9.0	0.777777777778	0.856413459547
20161129	32400	19.0	0.789473684211	0.844925269187
20161129	34200	29.0	0.655172413793	0.841366112534
20161129	36000	11.0	0.909090909091	0.887445887446
20161129	37800	1.0	0.0	0.928571428571
20161129	39600	9.0	1.0	0.954385441342
20161129	41400	19.0	0.789473684211	0.925135367795
20161129	43200	9.0	1.0	0.940229885057
20161129	45000	19.0	0.631578947368	0.822415958167
20161129	46800	27.0	0.740740740741	0.807527215228
20161129	48600	29.0	0.758620689655	0.824555177885
20161129	50400	29.0	0.758620689655	0.882462327448
20161129	52200	17.0	0.941176470588	0.905357867617
20161129	54000	15.0	0.933333333333	0.857403926483
20161129	55800	13.0	0.923076923077	0.959184011853
20161129	57600	15.0	0.733333333333	0.890643996334
20161129	59400	13.0	1.0	0.927799116069
20161129	61200	15.0	0.8	0.846511550517
20161129	63000	19.0	0.736842105263	0.931563010059
20161129	64800	11.0	0.727272727273	0.938990087596
20161129	66600	11.0	1.0	0.943554577606
20161129	68400	17.0	0.764705882353	0.895547787699
20161129	70200	25.0	0.92	0.843909291607
20161129	72000	19.0	0.947368421053	0.834153131096
20161129	73800	13.0	0.769230769231	0.922859873256
20161130	25200	15.0	0.8	0.908443723459
20161130	27000	19.0	0.842105263158	0.934926823193
20161130	28800	25.0	0.92	0.924782815776
20161130	30600	29.0	0.724137931034	0.910224035486
20161130	32400	35.0	0.942857142857	0.892403764916
20161130	34200	29.0	0.793103448276	0.866008239789
20161130	36000	15.0	0.933333333333	0.85286676617
20161130	37800	7.0	1.0	0.965156794425
20161130	39600	11.0	0.818181818182	0.939129620585
20161130	41400	3.0	1.0	1.0
20161130	43200	13.0	0.615384615385	0.765108998912
20161130	45000	27.0	0.814814814815	0.889565528163
20161130	46800	21.0	0.809523809524	0.912245899746
20161130	48600	23.0	0.608695652174	0.769872009613
20161130	50400	33.0	0.666666666667	0.812782906291
20161130	52200	29.0	0.758620689655	0.824192940423
20161130	54000	21.0	0.809523809524	0.868194168995
20161130	55800	13.0	1.0	0.906327230381
20161130	57600	17.0	0.823529411765	0.869002279319
20161130	59400	15.0	0.8	0.809229229229
20161130	61200	13.0	1.0	0.942907733292
20161130	63000	17.0	0.882352941176	0.886596373539
20161130	64800	17.0	0.823529411765	0.862493115819
20161130	66600	11.0	1.0	0.928055334069
20161130	68400	15.0	0.466666666667	0.755277059568
20161130	70200	15.0	0.733333333333	0.85877805145
20161130	72000	21.0	0.714285714286	0.838122086441
20161130	73800	15.0	0.666666666667	0.832945397394
20161201	25200	21.0	0.857142857143	0.885127616049
20161201	27000	19.0	0.842105263158	0.887980927636
20161201	28800	21.0	0.904761904762	0.89634084747
20161201	30600	25.0	0.76	0.827200983318
20161201	32400	25.0	0.84	0.898990730188
20161201	34200	21.0	0.809523809524	0.893898520181
20161201	36000	15.0	0.866666666667	0.92455026455
20161201	37800	1.0	1.0	0.975
20161201	39600	7.0	0.714285714286	0.951338650403
20161201	41400	13.0	0.923076923077	0.938522750459
20161201	43200	13.0	0.769230769231	0.917706801265
20161201	45000	25.0	0.72	0.913691780787
20161201	46800	21.0	0.714285714286	0.885180372847
20161201	48600	27.0	0.851851851852	0.880570935571
20161201	50400	35.0	0.657142857143	0.837898800101
20161201	52200	33.0	0.818181818182	0.825322762589
20161201	54000	15.0	0.866666666667	0.818164849199
20161201	55800	11.0	0.909090909091	0.93394349903
20161201	57600	15.0	0.8	0.792903225806
20161201	59400	13.0	0.846153846154	0.906161675358
20161201	61200	15.0	0.8	0.893110315824
20161201	63000	17.0	0.705882352941	0.908746458239
20161201	64800	15.0	0.8	0.880528422195
20161201	66600	13.0	0.692307692308	0.920581676351
20161201	68400	17.0	0.647058823529	0.814214026095
20161201	70200	19.0	0.947368421053	0.908793535563
20161201	72000	17.0	0.588235294118	0.774292780175
20161201	73800	15.0	0.8	0.927570018742
20161202	25200	17.0	0.823529411765	0.823572095865
20161202	27000	13.0	0.923076923077	0.896019147659
20161202	28800	29.0	0.793103448276	0.884042773627
20161202	30600	28.0	0.821428571429	0.894430697755
20161202	32400	25.0	0.76	0.86893056086
20161202	34200	17.0	0.941176470588	0.957951423986
20161202	36000	9.0	0.888888888889	0.92070580175
20161202	37800	9.0	0.888888888889	0.915088487502
20161202	39600	17.0	0.705882352941	0.84637703278
20161202	41400	19.0	0.789473684211	0.848176335147
20161202	43200	17.0	0.823529411765	0.923509572685
20161202	45000	25.0	0.88	0.860279625771
20161202	46800	25.0	0.64	0.905422822791
20161202	48600	21.0	0.761904761905	0.891823651568
20161202	50400	21.0	0.857142857143	0.88406060764
20161202	52200	3.0	1.0	0.958707744972
20161202	54000	9.0	0.888888888889	0.982938357938
20161202	55800	21.0	0.809523809524	0.907403991623
20161202	57600	15.0	1.0	0.955228615916
20161202	59400	15.0	0.733333333333	0.935354886585
20161202	61200	18.0	0.777777777778	0.887177093059
20161202	63000	21.0	0.857142857143	0.949632210608
20161202	64800	13.0	1.0	0.963675213675
20161202	66600	9.0	0.888888888889	0.972609819121
20161202	68400	11.0	0.727272727273	0.892686007547
20161202	70200	11.0	0.818181818182	0.848123040501
20161202	72000	3.0	0.666666666667	0.642857142857
20161202	73800	13.0	0.923076923077	0.756967221123
20161205	25200	19.0	0.842105263158	0.837655791533
20161205	27000	21.0	0.857142857143	0.885007822398
20161205	28800	29.0	0.862068965517	0.836073769688
20161205	30600	15.0	0.733333333333	0.820428696103
20161205	32400	17.0	0.764705882353	0.862585733593
20161205	34200	21.0	0.809523809524	0.875286105667
20161205	36000	17.0	0.823529411765	0.920941629177
20161205	37800	9.0	0.888888888889	0.971676471676
20161205	39600	5.0	1.0	0.941666666667
20161205	41400	3.0	1.0	0.967479674797
20161205	43200	3.0	1.0	0.8986789073
20161205	45000	3.0	1.0	0.749396135266
20161205	48600	1.0	1.0	0.975
20161205	50400	1.0	1.0	0.975
20161205	54000	5.0	1.0	0.881377493072
20161205	55800	5.0	1.0	0.954545454545
20161205	57600	1.0	1.0	0.975609756098
20161205	59400	1.0	1.0	0.964285714286
20161205	61200	1.0	1.0	1.0
20161205	63000	3.0	1.0	0.922580645161
20161205	64800	3.0	1.0	0.925203252033
20161205	66600	1.0	1.0	0.93023255814
20161205	68400	3.0	1.0	0.947178130511
20161205	70200	7.0	0.714285714286	0.643223443223
20161205	72000	11.0	0.909090909091	0.901530300844
20161205	73800	15.0	0.733333333333	0.820638561405
20161206	25200	15.0	0.933333333333	0.869826839827
20161206	27000	13.0	1.0	0.908325873693
20161206	28800	15.0	0.733333333333	0.910929567509
20161206	30600	23.0	0.739130434783	0.919629821916
20161206	32400	19.0	0.842105263158	0.828302595207
20161206	34200	5.0	1.0	0.878985507246
20161206	36000	5.0	1.0	0.982292637465
20161206	37800	5.0	1.0	0.933333333333
20161206	41400	3.0	0.666666666667	0.931034482759
20161206	43200	3.0	1.0	0.935897435897
20161206	45000	5.0	0.8	0.918205128205
20161206	46800	7.0	0.857142857143	0.962740353594
20161206	48600	13.0	0.846153846154	0.907541809717
20161206	50400	19.0	0.842105263158	0.887602017865
20161206	52200	15.0	1.0	0.940081300813
20161206	54000	7.0	1.0	0.978021978022
20161206	55800	7.0	1.0	0.971414817532
20161206	57600	7.0	1.0	1.0
20161206	68400	1.0	1.0	0.625
20161206	70200	1.0	1.0	1.0
20161206	72000	9.0	0.777777777778	0.916261507528
20161206	73800	23.0	0.826086956522	0.852096786064
20161207	25200	21.0	1.0	0.896493017866
20161207	27000	23.0	0.95652173913	0.877464895361
20161207	28800	25.0	0.64	0.782889842736
20161207	30600	29.0	0.689655172414	0.843251370697
20161207	32400	13.0	0.692307692308	0.847024016707
20161208	25200	5.0	1.0	0.980952380952
20161208	27000	9.0	0.888888888889	0.907510851024
20161208	28800	9.0	0.888888888889	0.908057179987
20161208	30600	11.0	0.909090909091	0.960605725024
20161208	32400	7.0	0.857142857143	0.917006802721
20161208	34200	9.0	0.666666666667	0.875623899041
20161208	36000	13.0	0.692307692308	0.797009569378
20161208	37800	7.0	1.0	0.87055664371
20161208	39600	1.0	1.0	1.0
20161208	43200	1.0	1.0	0.810810810811
